name,apparent magnitude,latitude,longitude,x,y,z,r,g,b
,5.36,0.27009849820555254,-2.9384829289486816,224.74591,46.286311,63.530014,1.0,0.8254666666666667,0.6192117768595041
,6.39,1.209956624888417,-2.938092586061473,14.090167,2.90779,38.125424,1.0,0.9768,0.9897930578512397
,6.41,1.0397718559077702,-2.937791778564892,463.491889,95.789806,805.877153,1.0,0.8892,0.7473546280991736
,5.51,0.2089830891866305,-2.9364105249948635,83.135681,17.301446,18.009142,1.0,0.9017333333333333,0.7776676859504132
,6.11,0.34171281316679886,-2.935525643064102,92.781521,19.394526,33.712404,0.94475,0.94425,0.0
,4.08,0.4235421562675325,-2.9350379108046325,51.755023,10.844894,23.839349,1.0,0.8866666666666667,0.741404958677686
,5.98,0.11765187693206687,-2.934797840766021,137.278099,28.800101,16.579198,1.0,0.9078666666666667,0.7930339669421488
,5.7,-0.31522983286886014,-2.933373390297006,101.327943,21.40872,-33.772891,1.0,0.86,0.682396694214876
,5.42,1.3063365859768097,-2.933169186774522,60.456458,12.786343,228.187629,0.7715725,0.8281725,0.0
,5.57,-0.3791290071381281,-2.932075650731685,95.549279,20.317372,-38.918215,0.7771524999999999,0.8329524999999999,0.0
,5.86,1.2684089930813536,-2.931502048273017,17.835353,3.80341,58.458579,1.0,0.8986666666666667,0.7701157024793389
,5.92,0.12740777875852463,-2.930887081511077,172.283739,36.848083,22.568981,1.0,0.8861333333333333,0.74016
96 G. Psc,5.74,0.09216411828020037,-2.9304823396575395,7.258368,1.555495,0.686093,1.0,0.9146666666666666,0.8104793388429753
,5.09,-1.3076606800138353,-2.929593530735961,16.512027,3.554214,-62.699898,1.0,0.854,0.6700309917355373
,4.44,0.132384602573879,-2.929175698913034,92.459279,19.940749,12.595285,1.0,0.8333333333333333,0.63
,4.9,0.8895623453096132,-2.9285162262551676,77.715955,16.814743,98.08037,0.754650625,0.813750625,0.0
,6.28,-0.815027710537345,-2.9280277085975346,86.822216,18.829318,-94.267529,1.0,0.9137333333333333,0.8080594214876033
,5.07,0.2956700152082222,-2.927883718934245,21.92421,4.758056,6.833532,1.0,0.9664,0.9572780165289256
,3.46,1.009065370806223,-2.927372686529261,3.098462,0.674227,5.038376,1.0,0.9550666666666666,0.92299
,5.9,-0.4212643968739248,-2.926775783925079,51.627156,11.264202,-23.677836,1.0,0.9074666666666666,0.7920211570247935
,5.59,-0.23668888206510147,-2.9259270303098344,80.81705,17.704811,-19.956193,1.0,0.8566666666666667,0.6754855371900828
,6.27,-0.40774633312503816,-2.925358663838922,209.98564,46.127195,-92.866873,0.8861,0.9063,0.0
,4.53,0.7169622500837163,-2.924237900659754,139.406857,30.787155,124.45018,0.72616,0.78976,0.0
,5.55,0.48363572736928945,-2.923924003193783,76.565167,16.93417,41.187019,0.99915,0.97945,0.0
,6.49,-0.7573842500928302,-2.9231527421973267,77.021603,17.097416,-74.595412,0.9515499999999999,0.94865,0.0
,5.17,-0.18577853535563793,-2.9228741876487083,15.113168,3.359263,-2.909778,1.0,0.9648,0.9523649586776859
,6.13,0.7854375729319583,-2.922099261460823,69.219113,15.44199,70.926254,0.848275,0.881825,0.0
,5.24,-0.889887814308525,-2.9204329083574816,45.595244,10.251595,-57.683939,0.9813,0.9679,0.0
,5.35,1.1213312663863904,-2.9202564555701045,83.114586,18.702813,176.603851,1.0,0.9629333333333333,0.9466631404958677
,6.38,0.8989847496225999,-2.919256120109324,40.853598,9.236092,52.671346,0.960475,0.954425,0.0
,6.04,1.0787093661216003,-2.917871724946642,46069.178355,10482.103564,88134.875616,1.0,0.5750000000000002,0.18247933884297535
,6.39,0.059079744245858455,-2.9177306150766187,134.254666,30.566849,8.144191,1.0,0.8908,0.7511430578512397
,6.22,0.9000912011019017,-2.916605924906633,185.850851,42.534062,240.301644,0.8435999999999999,0.8788,0.0
,5.47,-0.4189810175201256,-2.9117456192721423,152.3085,35.637464,-69.662774,1.0,0.8633333333333333,0.6894111570247934
,4.78,-0.019971104498870317,-2.910300486651491,175.031944,41.221192,-3.591689,1.0,0.8266666666666667,0.6222520661157025
,4.8,1.0668145283902384,-2.91002821528818,8.810315,2.077392,16.413746,1.0,0.9613333333333334,0.941801652892562
,6.44,-0.4324380645583626,-2.909430789085222,65.017432,15.37177,-30.837776,1.0,0.9748,0.9834620661157025
,6.07,0.6530709472493749,-2.908284107766662,83.355275,19.808219,65.547808,1.0,0.8814666666666666,0.7293794214876034
,5.73,-1.0973120975803219,-2.907586150598789,96.847474,23.08627,-194.319761,1.0,0.8234666666666667,0.6130289256198347
,6.27,0.9196016433980007,-2.906877197856629,52.123477,12.464037,70.323597,0.911175,0.922525,0.0
,6.15,-0.1525533307039526,-2.904693790962384,126.25279,30.481502,-19.968818,1.0,0.9118666666666666,0.8032438842975206
,5.8,0.3349010548956528,-2.903411497560944,99.219532,24.089496,35.532538,0.80776,0.85936,0.0
,5.59,1.4609703491491397,-2.9021333929497084,9.340128,2.280543,87.190914,0.874625,0.898875,0.0
,5.46,0.41239224251421436,-2.901748024250868,33.799462,8.265744,15.222273,1.0,0.8984,0.7694631404958678
,4.83,1.029267748884275,-2.9015972278034963,50.420166,12.338344,86.296046,1.0,0.8712,0.7063748760330579
,5.45,-1.213476535110669,-2.9015878030255355,23.111518,5.655909,-63.730483,1.0,0.8873333333333333,0.7429648760330578
,6.28,0.8496004489979101,-2.9012309704599653,133.049815,32.610448,155.812248,1.0,0.799496875,0.5284679752066115
,6.19,0.4286015865163837,-2.9005429616688287,153.608731,37.76158,72.278081,1.0,0.8272,0.6234421487603306
,5.88,-0.12823194068460886,-2.8985265827839997,177.607993,44.041271,-23.59424,1.0,0.8306666666666667,0.6287603305785124
,6.11,-0.4847798430538493,-2.8975712768179207,251.042693,62.505431,-136.261393,1.0,0.8028875,0.5361694214876034
,6.08,0.47489328587958723,-2.897354768724211,67.103175,16.722974,35.555454,0.886525,0.906575,0.0
,5.35,-0.19663797396154667,-2.8971382606305007,160.738174,40.095029,-33.002182,1.0,0.8326666666666667,0.6299225206611571
,6.46,0.24350763910654805,-2.8965832459283667,117.836545,29.462984,30.176243,1.0,0.9050666666666667,0.7859755371900826
,6.2,1.012230874470565,-2.8963046913797483,102.207967,25.58575,168.591509,1.0,0.8498666666666667,0.6617071074380165
,4.62,1.0329042820071452,-2.8943409341718667,30.437701,7.68286,52.6216,1.0,0.9057333333333333,0.7876495041322314
Cih,2.15,1.0597070240773419,-2.8941547948071418,79.836717,20.168018,146.837047,0.7856725,0.8402724999999999,0.0
,3.86,0.6719403301112162,-2.8939605396613945,30.180673,7.630372,24.761577,0.88525,0.90575,0.0
,5.56,1.053530234041364,-2.893831734362598,79.109772,20.011564,143.428072,0.7799725,0.8353725,0.0
,6.39,1.2003616598722857,-2.893243471138213,22.77174,5.774729,60.491152,0.989375,0.973125,0.0
,4.4,0.40871506067306507,-2.8919813362896334,62.61915,15.963361,27.988017,1.0,0.908,0.7933719008264464
,6.44,1.0720143005642424,-2.891460355507913,92.141012,23.540732,174.585629,1.0,0.908,0.7933719008264464
,6.1,0.8000480906195458,-2.890000300322157,90.447649,23.248568,96.164887,1.0,0.8962666666666667,0.7642664462809917
,5.44,0.5060096441026729,-2.8892361079091713,168.38599,43.418942,96.360017,1.0,0.8898666666666667,0.7489302479338844
,6.3,0.23903793815865318,-2.8889190688505466,139.779693,36.089973,35.181015,1.0,0.914,0.80875
,5.99,0.592554727215955,-2.8874862408011217,45.258028,11.754464,31.481435,1.0,0.9,0.7733884297520661
,6.47,0.3735789124766637,-2.887145901596983,116.867755,30.395417,47.334593,0.867825,0.894475,0.0
,6.23,-1.0593492141273906,-2.886905307959595,81.104694,21.115034,-149.321504,0.8708,0.8964,0.0
,5.97,1.1580572524517259,-2.8862636376600994,41.687986,10.881772,98.391506,0.81384,0.86464,0.0
,4.3,-0.5123841450363168,-2.8858759127667692,200.770598,52.489589,-116.727788,0.7154725,0.7808725,0.0
,5.62,-0.1986180325446417,-2.88532979924382,92.972978,24.361145,-19.344545,1.0,0.9068,0.7903364462809919
,6.14,0.11315362239760937,-2.8805433210366886,318.917231,85.197301,37.512381,1.0,0.8108875,0.5565000000000001
,5.69,0.7803933095943069,-2.8795346079954984,81.711387,21.91717,83.757114,0.8123125,0.8633124999999999,0.0
,6.4,1.2388868535036248,-2.8775451944476123,34.415216,9.304748,103.437901,0.887375,0.907125,0.0
,5.59,-0.6792215295912714,-2.8741017470998904,118.171698,32.386093,-98.926985,1.0,0.8753333333333333,0.7155185950413223
,6.48,0.8647097643324251,-2.873463218393048,201.830934,55.452103,245.453828,1.0,0.8868,0.7417166115702479
,6.47,-0.28388780357349164,-2.8726197007655596,85.928952,23.686558,-26.006427,1.0,0.8754666666666666,0.7158161983471075
,6.12,-0.994879369552598,-2.8709344981062963,63.302589,17.564389,-101.169404,1.0,0.9086666666666666,0.7950640495867769
,6.48,0.8907277016511698,-2.8697236759377254,137.047363,38.204853,175.911674,0.8818499999999999,0.90355,0.0
,5.5,-0.5506863728557134,-2.869144837491301,58.456761,16.332571,-37.270081,0.865275,0.892825,0.0
,6.25,-1.1424244954212455,-2.867946843492732,106.365646,29.855528,-241.926647,1.0,0.8163875,0.5743512396694216
,5.5,0.5550891055202093,-2.86749628674633,108.793748,30.58991,70.082353,0.787830625,0.842130625,0.0
,5.39,-0.8097858410217829,-2.8674894799622472,48.531242,13.646048,-52.934156,1.0,0.9133333333333333,0.8070247933884298
,5.95,0.7216091194039812,-2.8671203428254506,77.536715,21.832696,70.879137,0.8984249999999999,0.914275,0.0
,4.27,0.1377088341768428,-2.866949911423993,53.144471,14.974142,7.651854,1.0,0.9064,0.7893276033057851
,6.46,0.8268699440450517,-2.866592555259647,62.606841,17.664559,70.683547,0.9354,0.9382,0.0
,5.4,-0.08441461205525026,-2.866518727832288,98.055173,27.673943,-8.621115,1.0,0.8858666666666667,0.7395385123966943
,6.28,-0.5153232620433827,-2.86541576701149,108.863859,30.854073,-64.085571,1.0,0.9090666666666667,0.7960813223140496
,5.92,1.0659567514227608,-2.864011998694111,285.369847,81.312305,536.964426,1.0,0.9650666666666666,0.9531821487603306
,6.06,0.023855963067714415,-2.8631378505382497,57.799684,16.523894,1.43438,0.945175,0.944525,0.0
,5.99,0.9163355738621586,-2.862166313010127,191.216023,54.866273,259.273261,1.0,0.8404,0.6432412396694215
,5.83,1.0747769647839318,-2.86092171872053,36.938988,10.648654,71.040548,1.0,0.9574666666666667,0.9301513223140496
,6.2,0.5176438169102493,-2.860331361101043,36.972625,10.682165,21.914715,1.0,0.9742666666666666,0.9817800826446281
,6.44,-0.585258552810918,-2.8599706015446555,131.052762,37.915006,-90.41169,1.0,0.8905333333333334,0.75051
,6.03,0.0987203952554395,-2.858512117155226,190.723312,55.48,19.672665,1.0,0.83,0.6280630165289256
,5.64,0.26085923129097766,-2.857587179918132,50.625883,14.777494,14.078123,1.0,0.9773333333333333,0.9914876033057851
,6.09,-0.1741720434699981,-2.8552943408797873,87.805122,25.848577,-16.105294,1.0,0.8984,0.7694631404958678
,5.33,0.3747777093266885,-2.8549985075715743,75.264054,22.18089,30.865551,0.831275,0.870825,0.0
,5.55,0.37464263829587663,-2.854943529700136,76.689465,22.605555,31.438147,0.78424,0.83904,0.0
,6.35,0.08566725231269912,-2.854396630779024,38.826644,11.467903,3.476733,0.992775,0.975325,0.0
,3.32,-0.8153901456098142,-2.853244975272095,65728.03719,19495.774096,-72799.31262,1.0,0.9153333333333333,0.8122128099173553
,5.58,-0.17172912356927414,-2.8532389538861764,170.81587,50.667538,-30.901693,0.8338249999999999,0.872475,0.0
,6.12,-0.418747265573406,-2.8530528145214507,102.797366,30.51262,-47.725038,1.0,0.8898666666666667,0.7489302479338844
,6.28,0.5616728714311674,-2.852798869115286,140.123832,41.630753,91.986814,1.0,0.8589333333333333,0.6801738842975207
,6.14,0.22612553856679363,-2.851167858929297,124.497478,37.209234,29.893795,1.0,0.9050666666666667,0.7859755371900826
,6.41,0.993702720930781,-2.8492407536357076,51.777523,15.583979,83.056927,1.0,0.8749333333333333,0.7146267768595043
,6.31,0.9337194720910426,-2.8485626932213077,292.047004,88.115285,412.224664,1.0,0.8334666666666666,0.6302455371900827
,6.36,-0.418815036708261,-2.8483105804108573,60.148823,18.164406,-27.969672,0.9311499999999999,0.93545,0.0
,5.36,-1.0781821894210353,-2.847896151979971,42.22755,12.77158,-82.192076,1.0,0.9154666666666667,0.8125600000000001
,5.71,-0.17079006661853113,-2.8458897214718784,44.445274,13.539556,-8.013286,1.0,0.9738666666666667,0.9805203305785124
,5.21,-0.7240832806983158,-2.84577060275043,40.806905,12.436518,-37.724964,0.897575,0.913725,0.0
,5.56,0.36196580579315873,-2.8450933277341934,42.308177,12.925365,16.750865,0.881425,0.903275,0.0
,6.44,0.03478514503053282,-2.844911115360285,46.326549,14.16221,1.685774,1.0,0.9204,0.8255222314049587
,5.04,0.7669341856142602,-2.844827601355577,40.599499,12.415253,40.915823,0.8763249999999999,0.899975,0.0
,6.23,0.5587170690764524,-2.84479042584251,33.562201,10.264583,21.941226,0.99915,0.97945,0.0
,5.17,0.9585407593147426,-2.8438018713541804,4.149699,1.274102,6.181126,1.0,0.9394666666666667,0.8777467768595042
,5.51,0.09860794369173351,-2.8432722511926625,33.492635,10.298877,3.466496,0.97195,0.96185,0.0
,3.94,-0.9642204097665824,-2.843208895740815,49.896436,15.346501,-75.238648,0.7360000000000001,0.798,0.0
,5.77,1.0168890186177977,-2.842453604507014,92.912041,28.653509,157.204368,0.805500625,0.857400625,0.0
,3.46,-0.1777140321072879,-2.8423130182357665,35.733354,11.025427,-6.716585,1.0,0.8785333333333334,0.722706694214876
,4.24,1.5054702236890758,-2.841671871535046,5.357793,1.65718,85.727534,1.0,0.8715999999999999,0.7072528099173554
,6.24,1.396465493269552,-2.839630621708376,22.408856,6.979919,133.266723,1.0,0.9104,0.7994829752066116
,4.26,0.824524814942317,-2.8383326203436683,142.401313,44.559066,161.368161,0.8351,0.8733,0.0
Mirach,2.07,0.6216960184976064,-2.8373309758859486,46.946371,14.741814,35.255129,1.0,0.8231999999999999,0.612099173553719
,5.57,0.34310394530039345,-2.8369453453877203,103.735655,32.618191,38.846583,1.0,0.9404,0.88039
,6.41,-1.0069575715751744,-2.8356237820781103,64.022136,20.223852,-106.182763,1.0,0.9149333333333334,0.8111722314049588
,6.07,0.27356137106784945,-2.8353279487698972,151.487043,47.902289,44.581194,1.0,0.8286666666666667,0.6262035123966943
,6.4,-0.1554413793771052,-2.835291296855605,111.738871,35.337891,-18.364886,1.0,0.8961333333333333,0.7639430578512397
,5.67,0.7344602928456807,-2.8347951870157257,36.985639,11.716968,35.033206,1.0,0.9529333333333333,0.9166693388429752
,5.81,0.4443217845423892,-2.834745445132044,103.952704,32.937897,51.913722,1.0,0.8378666666666666,0.6384409917355373
,5.97,0.04268499391724972,-2.833719976930035,224.026394,71.236677,10.040475,1.0,0.8345333333333333,0.6322157851239669
,5.32,1.2004133914313149,-2.8333031923046588,29.278984,9.323761,79.133143,0.8092725,0.8606725,0.0
,4.34,0.9625473545989133,-2.831355928458209,22.283015,7.143859,33.605678,0.90225,0.91675,0.0
,5.15,0.5484651097699927,-2.8313046157782,119.672435,38.372388,76.786175,0.940925,0.941775,0.0
,5.8,0.6584101188707357,-2.831049099575708,182.356513,58.523074,148.150167,0.7520156250000001,0.8115156250000001,0.0
,5.56,1.1205481022444355,-2.8299393319708273,51.392623,16.556334,111.704542,0.78139,0.83659,0.0
,4.66,0.3671238995046252,-2.829817333456113,104.513869,33.683383,42.227416,1.0,0.8968,0.765561652892562
,6.49,0.17962768091234455,-2.829689837154255,124.031487,39.991088,23.664002,1.0,0.9145333333333333,0.8101331404958678
,4.51,0.5251632538332015,-2.828914649166981,42.613504,13.776233,25.950131,1.0,0.8877333333333333,0.7439028099173554
,5.57,1.1347930781734854,-2.828787152865123,47.836454,15.471508,107.9103,0.7674399999999999,0.8246399999999999,0.0
,5.93,-0.039288740272501434,-2.8286326912263218,163.349095,52.85884,-6.748903,1.0,0.8462666666666666,0.6545866942148761
,5.6,1.390572982462139,-2.82622884924755,14.118358,4.606434,81.508293,0.8333999999999999,0.8722,0.0
,6.13,0.7912891906749973,-2.824955457025295,129.454506,42.417327,137.841204,1.0,0.81155,0.5583966942148761
,5.95,-0.6607202017620905,-2.82413052715434,52.054017,17.103722,-42.587567,0.949425,0.947275,0.0
,6.24,0.5247197831235623,-2.8231084623443716,95.353078,31.438685,58.1174,1.0,0.9026666666666666,0.7799834710743803
,6.4,1.0769761494546146,-2.8223550037062863,90.734742,29.991932,177.5259,0.83765,0.87495,0.0
,5.21,0.13221486930412252,-2.819878643297094,50.128801,16.707567,7.027196,0.966,0.958,0.0
,4.67,0.42906673421533276,-2.8198014124776933,118.013398,39.343134,56.911417,1.0,0.8937333333333334,0.7581503305785124
,6.44,0.13226560602547802,-2.8197783741315665,88.381439,29.46675,12.394783,1.0,0.9677333333333333,0.9613904132231406
,6.33,0.4979350179446613,-2.8183502584711224,340.02855,113.906902,194.94383,1.0,0.79795,0.5250743801652893
,5.97,0.28158232835136227,-2.8181518145351707,127.030055,42.582048,38.755325,0.7606525,0.8188525,0.0
,5.14,-0.13827939976261225,-2.816958532925582,21.953382,7.3882,-3.223573,1.0,0.9736,0.9796813223140496
,6.04,0.12208815482478606,-2.815623879646582,149.727568,50.611934,19.392524,1.0,0.8892,0.7473546280991736
,5.7,-0.016995928989458182,-2.8151309113993563,40.646021,13.761781,-0.729408,1.0,0.9762666666666666,0.9881011570247934
,4.97,-0.7946774507117714,-2.8135467633037834,10.023612,3.411601,-10.786636,1.0,0.9571999999999999,0.9293529752066116
,4.25,-1.2021117015132605,-2.811017519418256,7.143194,2.45156,-19.547464,1.0,0.9693333333333333,0.9663471074380166
,5.87,1.2521662609305937,-2.809114761467732,250.94091,86.648841,804.801071,1.0,0.31999999999999995,0.0
,6.2,1.5209758334835484,-2.809061354392621,5.034346,1.738868,106.819151,1.0,0.8848,0.737059173553719
,6.04,0.5779608948760167,-2.808604252661523,84.479237,29.218624,58.304964,1.0,0.8782666666666666,0.7221040495867769
,6.27,1.3946928321614716,-2.8077248685179064,12.02036,4.169157,71.498042,1.0,0.9746666666666667,0.9830413223140496
,5.42,-0.043639654111505576,-2.8073410706153923,76.04794,26.410089,-3.515369,1.0,0.9149333333333334,0.8111722314049588
,6.23,-1.1588611685584869,-2.8053469446785266,35.623174,12.451094,-86.366522,0.8521,0.8843,0.0
,6.11,0.7836876011041537,-2.805248769908102,143.174587,50.057964,151.155201,1.0,0.8213333333333334,0.604896694214876
,6.36,0.5540480864345648,-2.803862803949093,68.285897,23.980929,44.777213,1.0,0.8824000000000001,0.7315193388429752
,5.13,0.06308433240138937,-2.802129430202475,70.862829,25.024015,4.747178,0.8601749999999999,0.889525,0.0
,6.29,0.8276300000277101,-2.800515698776081,422.282025,149.888733,487.635685,1.0,0.8524,0.66679
,6.39,1.0088555647768405,-2.8002434274127697,174.94336,62.149545,294.851119,1.0,0.8214666666666667,0.6054514462809918
,6.44,0.652513593806043,-2.7978348730450175,96.153529,34.420132,78.044436,0.929025,0.934075,0.0
,4.74,0.4758475970079927,-2.794854287014924,78.942697,28.524892,43.257068,0.8435999999999999,0.8788,0.0
,5.87,-0.008884232038134215,-2.7933780002671247,94.657317,34.361228,-0.894675,1.0,0.9486666666666667,0.9041549586776859
,4.95,1.0163333406905477,-2.792169272493656,49467.137003,18024.596194,85018.328882,1.0,0.9422666666666667,0.8857007438016529
,6.31,1.3538638039175002,-2.7911131737632746,25.556226,9.34256,123.458602,1.0,0.9117333333333333,0.8029011570247934
,6.16,-0.19615753717835016,-2.7905044901866414,103.365929,37.859017,-21.874496,1.0,0.8864,0.7407821487603305
,6.26,-0.05667066627933068,-2.790012569136967,128.576454,47.164422,-7.769591,1.0,0.8982666666666667,0.7691371074380167
,6.33,1.1284972741358137,-2.787783870948633,31.367634,11.585782,70.606911,0.8780249999999999,0.901075,0.0
,5.23,0.501576333269682,-2.7876275767141165,88.342118,32.644952,51.644139,1.0,0.8472,0.6564211570247935
